Series ID,Series Title,Area Code,Area Level,Area Text,Occupation Code,Occupation Text,Job Characteristic Code,Job Characteristic Text,Work Level Code,Average Hourly Wage,Relative Standard Error
WMU00454601020000001500002700,Average hourly wage for computer and mathematical occupations,45460,Metro area,"Terre Haute, IN",150000,Computer and Mathematical Occupations,27,Time-based pay,0,30.79,3.4
WMU17000011020000001500002400,Average hourly wage for computer and mathematical occupations,1700001,Nonmetro area,Northwest Illinois nonmetropolitan area,150000,Computer and Mathematical Occupations,24,Nonunion,0,30.79,3.3
WMU29000041020000001500000008,Average hourly wage for computer and mathematical occupations,2900004,Nonmetro area,Southwest Missouri nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,8,30.79,7.3
WMU00319001020000001500002400,Average hourly wage for computer and mathematical occupations,31900,Metro area,"Mansfield, OH",150000,Computer and Mathematical Occupations,24,Nonunion,0,30.77,3.8
WMU04000011020000001500002500,Average hourly wage for computer and mathematical occupations,400001,Nonmetro area,Arizona nonmetropolitan area,150000,Computer and Mathematical Occupations,25,Full-time,0,30.77,4.5
WMU53000041020000001500000008,Average hourly wage for computer and mathematical occupations,5300004,Nonmetro area,East Washington nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,8,30.77,5.5
WMU00205001020000001500000007,Average hourly wage for computer and mathematical occupations,20500,Metro area,"Durham-Chapel Hill, NC",150000,Computer and Mathematical Occupations,0,All workers,7,30.76,5.4
WMU55000031020000001500002300,Average hourly wage for computer and mathematical occupations,5500003,Nonmetro area,South Central Wisconsin nonmetropolitan area,150000,Computer and Mathematical Occupations,23,Union,0,30.76,7.9
WMU00176601020000001500002500,Average hourly wage for computer and mathematical occupations,17660,Metro area,"Coeur d'Alene, ID",150000,Computer and Mathematical Occupations,25,Full-time,0,30.71,7.2
WMU00213001020000001500002400,Average hourly wage for computer and mathematical occupations,21300,Metro area,"Elmira, NY",150000,Computer and Mathematical Occupations,24,Nonunion,0,30.69,3.2
WMU00426801020000001500000008,Average hourly wage for computer and mathematical occupations,42680,Metro area,"Sebastian-Vero Beach, FL",150000,Computer and Mathematical Occupations,0,All workers,8,30.69,4.7
WMU30000041020000001500002508,Average hourly wage for computer and mathematical occupations,3000004,Nonmetro area,West Montana nonmetropolitan area,150000,Computer and Mathematical Occupations,25,Full-time,8,30.67,3.5
WMU12000031020000001500002700,Average hourly wage for computer and mathematical occupations,1200003,Nonmetro area,South Florida nonmetropolitan area,150000,Computer and Mathematical Occupations,27,Time-based pay,0,30.66,3.3
WMU00161801020000001500000008,Average hourly wage for computer and mathematical occupations,16180,Metro area,"Carson City, NV",150000,Computer and Mathematical Occupations,0,All workers,8,30.65,8.3
WMU00225001020000001500002700,Average hourly wage for computer and mathematical occupations,22500,Metro area,"Florence, SC",150000,Computer and Mathematical Occupations,27,Time-based pay,0,30.62,2.5
WMU00242201020000001500000008,Average hourly wage for computer and mathematical occupations,24220,Metro area,"Grand Forks, ND-MN",150000,Computer and Mathematical Occupations,0,All workers,8,30.62,4.4
WMU00292001020000001500000008,Average hourly wage for computer and mathematical occupations,29200,Metro area,"Lafayette-West Lafayette, IN",150000,Computer and Mathematical Occupations,0,All workers,8,30.62,4.9
WMU00337401020000001500000008,Average hourly wage for computer and mathematical occupations,33740,Metro area,"Monroe, LA",150000,Computer and Mathematical Occupations,0,All workers,8,30.62,3.6
WMU00494201020000001500002300,Average hourly wage for computer and mathematical occupations,49420,Metro area,"Yakima, WA",150000,Computer and Mathematical Occupations,23,Union,0,30.61,7.3
WMU00107801020000001500000009,Average hourly wage for computer and mathematical occupations,10780,Metro area,"Alexandria, LA",150000,Computer and Mathematical Occupations,0,All workers,9,30.59,5.9
WMU00483001020000001500000008,Average hourly wage for computer and mathematical occupations,48300,Metro area,"Wenatchee, WA",150000,Computer and Mathematical Occupations,0,All workers,8,30.59,4.1
WMU00287401020000001500002300,Average hourly wage for computer and mathematical occupations,28740,Metro area,"Kingston, NY",150000,Computer and Mathematical Occupations,23,Union,0,30.57,6.1
WMU00168601020000001500000007,Average hourly wage for computer and mathematical occupations,16860,Metro area,"Chattanooga, TN-GA",150000,Computer and Mathematical Occupations,0,All workers,7,30.56,6.8
WMU00379641020000001500000007,Average hourly wage for computer and mathematical occupations,37964,Metro area,"Philadelphia, PA Metropolitan Division",150000,Computer and Mathematical Occupations,0,All workers,7,30.56,4.5
WMU15000011020000001500002300,Average hourly wage for computer and mathematical occupations,1500001,Nonmetro area,Hawaii / Kauai nonmetropolitan area,150000,Computer and Mathematical Occupations,23,Union,0,30.56,6.7
WMU00306201020000001500002300,Average hourly wage for computer and mathematical occupations,30620,Metro area,"Lima, OH",150000,Computer and Mathematical Occupations,23,Union,0,30.55,12.2
WMU05000031020000001500000009,Average hourly wage for computer and mathematical occupations,500003,Nonmetro area,West Arkansas nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,9,30.55,4.6
WMU18000031020000001500000008,Average hourly wage for computer and mathematical occupations,1800003,Nonmetro area,Southern Indiana nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,8,30.55,4.5
WMU00295401020000001500000008,Average hourly wage for computer and mathematical occupations,29540,Metro area,"Lancaster, PA",150000,Computer and Mathematical Occupations,0,All workers,8,30.54,4.8
WMU17000011020000001500002700,Average hourly wage for computer and mathematical occupations,1700001,Nonmetro area,Northwest Illinois nonmetropolitan area,150000,Computer and Mathematical Occupations,27,Time-based pay,0,30.54,3.4
WMU13000041020000001500002700,Average hourly wage for computer and mathematical occupations,1300004,Nonmetro area,South Georgia nonmetropolitan area,150000,Computer and Mathematical Occupations,27,Time-based pay,0,30.53,4.1
WMU00275001020000001500002700,Average hourly wage for computer and mathematical occupations,27500,Metro area,"Janesville-Beloit, WI",150000,Computer and Mathematical Occupations,27,Time-based pay,0,30.52,3.1
WMU00307001020000001500000008,Average hourly wage for computer and mathematical occupations,30700,Metro area,"Lincoln, NE",150000,Computer and Mathematical Occupations,0,All workers,8,30.52,3
WMU00334601020000001500000007,Average hourly wage for computer and mathematical occupations,33460,Metro area,"Minneapolis-St. Paul-Bloomington, MN-WI",150000,Computer and Mathematical Occupations,0,All workers,7,30.52,4.3
WMU55000011020000001500002800,Average hourly wage for computer and mathematical occupations,5500001,Nonmetro area,Northwestern Wisconsin nonmetropolitan area,150000,Computer and Mathematical Occupations,28,Incentive-based pay,0,30.52,11.2
WMU00226601020000001500000008,Average hourly wage for computer and mathematical occupations,22660,Metro area,"Fort Collins, CO",150000,Computer and Mathematical Occupations,0,All workers,8,30.51,3.3
WMU00258601020000001500002700,Average hourly wage for computer and mathematical occupations,25860,Metro area,"Hickory-Lenoir-Morganton, NC",150000,Computer and Mathematical Occupations,27,Time-based pay,0,30.51,2.5
WMU00341001020000001500000009,Average hourly wage for computer and mathematical occupations,34100,Metro area,"Morristown, TN",150000,Computer and Mathematical Occupations,0,All workers,9,30.51,4.6
WMU46000031020000001500000009,Average hourly wage for computer and mathematical occupations,4600003,Nonmetro area,West South Dakota nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,9,30.51,3.2
WMU00486601020000001500000008,Average hourly wage for computer and mathematical occupations,48660,Metro area,"Wichita Falls, TX",150000,Computer and Mathematical Occupations,0,All workers,8,30.5,3.2
WMU22000021020000001500000009,Average hourly wage for computer and mathematical occupations,2200002,Nonmetro area,Central Louisiana nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,9,30.5,6.5
WMU00298201020000001500002508,Average hourly wage for computer and mathematical occupations,29820,Metro area,"Las Vegas-Henderson-Paradise, NV",150000,Computer and Mathematical Occupations,25,Full-time,8,30.49,3.6
WMU00110201020000001500002400,Average hourly wage for computer and mathematical occupations,11020,Metro area,"Altoona, PA",150000,Computer and Mathematical Occupations,24,Nonunion,0,30.48,2.8
WMU00124201020000001500000008,Average hourly wage for computer and mathematical occupations,12420,Metro area,"Austin-Round Rock, TX",150000,Computer and Mathematical Occupations,0,All workers,8,30.47,2.3
WMU00459401020000001500000007,Average hourly wage for computer and mathematical occupations,45940,Metro area,"Trenton, NJ",150000,Computer and Mathematical Occupations,0,All workers,7,30.44,5.6
WMU00482601020000001500000008,Average hourly wage for computer and mathematical occupations,48260,Metro area,"Weirton-Steubenville, WV-OH",150000,Computer and Mathematical Occupations,0,All workers,8,30.43,4.2
WMU00347401020000001500002300,Average hourly wage for computer and mathematical occupations,34740,Metro area,"Muskegon, MI",150000,Computer and Mathematical Occupations,23,Union,0,30.41,14.8
WMU00440601020000001500000008,Average hourly wage for computer and mathematical occupations,44060,Metro area,"Spokane-Spokane Valley, WA",150000,Computer and Mathematical Occupations,0,All workers,8,30.41,5.5
WMU00416201020000001500002508,Average hourly wage for computer and mathematical occupations,41620,Metro area,"Salt Lake City, UT",150000,Computer and Mathematical Occupations,25,Full-time,8,30.4,3.3
WMU00457801020000001500002300,Average hourly wage for computer and mathematical occupations,45780,Metro area,"Toledo, OH",150000,Computer and Mathematical Occupations,23,Union,0,30.4,9.6
WMU00290201020000001500002300,Average hourly wage for computer and mathematical occupations,29020,Metro area,"Kokomo, IN",150000,Computer and Mathematical Occupations,23,Union,0,30.39,18.1
WMU00327801020000001500002300,Average hourly wage for computer and mathematical occupations,32780,Metro area,"Medford, OR",150000,Computer and Mathematical Occupations,23,Union,0,30.39,6.4
WMU00397401020000001500000008,Average hourly wage for computer and mathematical occupations,39740,Metro area,"Reading, PA",150000,Computer and Mathematical Occupations,0,All workers,8,30.37,4.6
WMU19000041020000001500000008,Average hourly wage for computer and mathematical occupations,1900004,Nonmetro area,Southeast Iowa nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,8,30.37,4.3
WMU36000021020000001500000008,Average hourly wage for computer and mathematical occupations,3600002,Nonmetro area,East Central New York nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,8,30.37,5.3
WMU00109001020000001500000008,Average hourly wage for computer and mathematical occupations,10900,Metro area,"Allentown-Bethlehem-Easton, PA-NJ",150000,Computer and Mathematical Occupations,0,All workers,8,30.3,5.6
WMU00160601020000001500002300,Average hourly wage for computer and mathematical occupations,16060,Metro area,"Carbondale-Marion, IL",150000,Computer and Mathematical Occupations,23,Union,0,30.29,8.5
WMU00298201020000001500000008,Average hourly wage for computer and mathematical occupations,29820,Metro area,"Las Vegas-Henderson-Paradise, NV",150000,Computer and Mathematical Occupations,0,All workers,8,30.28,3.7
WMU31000021020000001500000008,Average hourly wage for computer and mathematical occupations,3100002,Nonmetro area,Central Nebraska nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,8,30.28,6.1
WMU36000011020000001500002300,Average hourly wage for computer and mathematical occupations,3600001,Nonmetro area,Capital/Northern New York nonmetropolitan area,150000,Computer and Mathematical Occupations,23,Union,0,30.28,11.7
WMU00211401020000001500002400,Average hourly wage for computer and mathematical occupations,21140,Metro area,"Elkhart-Goshen, IN",150000,Computer and Mathematical Occupations,24,Nonunion,0,30.27,4.4
